score;completeness;rescuebot_action;rescuebot_location;always_trust_action;always_trust_location;world_nr;tick_nr
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 13);1;2288
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 13);1;2289
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 14);1;2290
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 14);1;2291
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 14);1;2292
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 14);1;2293
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 14);1;2294
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 14);1;2295
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 15);1;2296
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 15);1;2297
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 15);1;2298
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 15);1;2299
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 15);1;2300
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 15);1;2301
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 16);1;2302
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 16);1;2303
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 16);1;2304
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 16);1;2305
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 16);1;2306
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 16);1;2307
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 17);1;2308
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 17);1;2309
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 17);1;2310
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 17);1;2311
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 17);1;2312
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 17);1;2313
15;0.375;CarryObject;(2, 2);MoveSouth;(6, 18);1;2314
15;0.375;CarryObject;(2, 2);;(6, 18);1;2315
15;0.375;CarryObject;(2, 2);;(6, 18);1;2316
15;0.375;CarryObject;(2, 2);;(6, 18);1;2317
15;0.375;CarryObject;(2, 2);;(6, 18);1;2318
15;0.375;CarryObject;(2, 2);;(6, 18);1;2319
15;0.375;CarryObject;(2, 2);;(6, 18);1;2320
15;0.375;CarryObject;(2, 2);;(6, 18);1;2321
15;0.375;CarryObject;(2, 2);MoveWest;(5, 18);1;2322
15;0.375;CarryObject;(2, 2);MoveWest;(4, 18);1;2323
15;0.375;CarryObject;(2, 2);;(4, 18);1;2324
15;0.375;CarryObject;(2, 2);MoveWest;(3, 18);1;2325
15;0.375;CarryObject;(2, 2);;(3, 18);1;2326
15;0.375;CarryObject;(2, 2);MoveWest;(2, 18);1;2327
15;0.375;CarryObject;(2, 2);;(2, 18);1;2328
15;0.375;CarryObject;(2, 2);;(2, 18);1;2329
15;0.375;CarryObject;(2, 2);;(2, 18);1;2330
15;0.375;CarryObject;(2, 2);;(2, 18);1;2331
15;0.375;CarryObject;(2, 2);MoveSouth;(2, 18);1;2332
15;0.375;CarryObject;(2, 2);;(2, 18);1;2333
15;0.375;CarryObject;(2, 2);MoveEast;(3, 18);1;2334
15;0.375;CarryObject;(2, 2);MoveSouth;(3, 19);1;2335
15;0.375;CarryObject;(2, 2);;(3, 19);1;2336
15;0.375;CarryObject;(2, 2);;(3, 19);1;2337
15;0.375;CarryObject;(2, 2);MoveSouth;(3, 20);1;2338
15;0.375;CarryObject;(2, 2);;(3, 20);1;2339
15;0.375;CarryObject;(2, 2);MoveSouth;(3, 21);1;2340
15;0.375;CarryObject;(2, 2);;(3, 21);1;2341
15;0.375;CarryObject;(2, 2);;(3, 21);1;2342
15;0.375;CarryObject;(2, 2);;(3, 21);1;2343
15;0.375;CarryObject;(2, 2);;(3, 21);1;2344
15;0.375;CarryObject;(2, 2);;(3, 21);1;2345
15;0.375;CarryObject;(2, 2);;(3, 21);1;2346
15;0.375;CarryObject;(2, 2);;(3, 21);1;2347
15;0.375;CarryObject;(2, 2);;(3, 21);1;2348
15;0.375;CarryObject;(2, 2);;(3, 21);1;2349
15;0.375;CarryObject;(2, 2);;(3, 21);1;2350
15;0.375;CarryObject;(2, 2);;(3, 21);1;2351
15;0.375;CarryObject;(2, 2);;(3, 21);1;2352
15;0.375;CarryObject;(2, 2);;(3, 21);1;2353
15;0.375;CarryObject;(2, 2);;(3, 21);1;2354
15;0.375;CarryObject;(2, 2);;(3, 21);1;2355
15;0.375;CarryObject;(2, 2);;(3, 21);1;2356
15;0.375;CarryObject;(2, 2);;(3, 21);1;2357
15;0.375;CarryObject;(2, 2);;(3, 21);1;2358
15;0.375;CarryObject;(2, 2);;(3, 21);1;2359
15;0.375;CarryObject;(2, 2);;(3, 21);1;2360
15;0.375;CarryObject;(2, 2);;(3, 21);1;2361
15;0.375;CarryObject;(2, 2);;(3, 21);1;2362
15;0.375;CarryObject;(2, 2);;(3, 21);1;2363
15;0.375;CarryObject;(2, 2);;(3, 21);1;2364
15;0.375;CarryObject;(2, 2);;(3, 21);1;2365
15;0.375;CarryObject;(2, 2);;(3, 21);1;2366
15;0.375;CarryObject;(2, 2);;(3, 21);1;2367
15;0.375;CarryObject;(2, 2);;(3, 21);1;2368
15;0.375;CarryObject;(2, 2);;(3, 21);1;2369
15;0.375;CarryObject;(2, 2);;(3, 21);1;2370
15;0.375;CarryObject;(2, 2);;(3, 21);1;2371
15;0.375;CarryObject;(2, 2);;(3, 21);1;2372
15;0.375;CarryObject;(2, 2);;(3, 21);1;2373
15;0.375;CarryObject;(2, 2);;(3, 21);1;2374
15;0.375;CarryObject;(2, 2);;(3, 21);1;2375
15;0.375;CarryObject;(2, 2);;(3, 21);1;2376
15;0.375;CarryObject;(2, 2);;(3, 21);1;2377
15;0.375;CarryObject;(2, 2);;(3, 21);1;2378
15;0.375;CarryObject;(2, 2);;(3, 21);1;2379
15;0.375;CarryObject;(2, 2);;(3, 21);1;2380
15;0.375;CarryObject;(2, 2);;(3, 21);1;2381
15;0.375;CarryObject;(2, 2);;(3, 21);1;2382
15;0.375;CarryObject;(2, 2);;(3, 21);1;2383
15;0.375;CarryObject;(2, 2);;(3, 21);1;2384
15;0.375;CarryObject;(2, 2);;(3, 21);1;2385
15;0.375;CarryObject;(2, 2);;(3, 21);1;2386
15;0.375;CarryObject;(2, 2);;(3, 21);1;2387
15;0.375;CarryObject;(2, 2);;(3, 21);1;2388
15;0.375;CarryObject;(2, 2);;(3, 21);1;2389
15;0.375;CarryObject;(2, 2);;(3, 21);1;2390
15;0.375;CarryObject;(2, 2);;(3, 21);1;2391
15;0.375;CarryObject;(2, 2);;(3, 21);1;2392
15;0.375;CarryObject;(2, 2);;(3, 21);1;2393
15;0.375;CarryObject;(2, 2);;(3, 21);1;2394
15;0.375;CarryObject;(2, 2);;(3, 21);1;2395
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2396
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2397
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2398
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2399
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2400
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2401
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2402
15;0.375;MoveSouthEast;(2, 2);;(3, 21);1;2403
15;0.375;MoveSouthEast;(3, 3);;(3, 21);1;2404
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2405
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2406
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2407
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2408
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2409
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2410
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2411
15;0.375;MoveSouth;(3, 3);;(3, 21);1;2412
15;0.375;MoveSouth;(3, 4);;(3, 21);1;2413
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2414
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2415
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2416
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2417
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2418
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2419
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2420
15;0.375;MoveSouthEast;(3, 4);;(3, 21);1;2421
15;0.375;MoveSouthEast;(4, 5);;(3, 21);1;2422
15;0.375;MoveEast;(4, 5);;(3, 21);1;2423
15;0.375;MoveEast;(4, 5);;(3, 21);1;2424
15;0.375;MoveEast;(4, 5);;(3, 21);1;2425
15;0.375;MoveEast;(4, 5);;(3, 21);1;2426
15;0.375;MoveEast;(4, 5);MoveEast;(4, 21);1;2427
15;0.375;MoveEast;(4, 5);;(4, 21);1;2428
15;0.375;MoveEast;(4, 5);;(4, 21);1;2429
15;0.375;MoveEast;(4, 5);;(4, 21);1;2430
15;0.375;MoveEast;(5, 5);;(4, 21);1;2431
15;0.375;MoveEast;(5, 5);;(4, 21);1;2432
15;0.375;MoveEast;(5, 5);;(4, 21);1;2433
15;0.375;MoveEast;(5, 5);;(4, 21);1;2434
15;0.375;MoveEast;(5, 5);;(4, 21);1;2435
15;0.375;MoveEast;(5, 5);;(4, 21);1;2436
15;0.375;MoveEast;(5, 5);;(4, 21);1;2437
15;0.375;MoveEast;(5, 5);;(4, 21);1;2438
15;0.375;MoveEast;(5, 5);;(4, 21);1;2439
15;0.375;MoveEast;(6, 5);CarryObject;(4, 21);1;2440
15;0.375;MoveEast;(6, 5);;(4, 21);1;2441
15;0.375;MoveEast;(6, 5);;(4, 21);1;2442
15;0.375;MoveEast;(6, 5);;(4, 21);1;2443
15;0.375;MoveEast;(6, 5);;(4, 21);1;2444
15;0.375;MoveEast;(6, 5);;(4, 21);1;2445
15;0.375;MoveEast;(6, 5);;(4, 21);1;2446
15;0.375;MoveEast;(6, 5);;(4, 21);1;2447
15;0.375;MoveEast;(6, 5);;(4, 21);1;2448
15;0.375;MoveEast;(6, 5);;(4, 21);1;2449
15;0.375;MoveEast;(6, 5);;(4, 21);1;2450
15;0.375;MoveEast;(6, 5);;(4, 21);1;2451
15;0.375;MoveEast;(6, 5);MoveNorth;(4, 20);1;2452
15;0.375;MoveEast;(6, 5);;(4, 20);1;2453
15;0.375;MoveEast;(7, 5);;(4, 20);1;2454
15;0.375;MoveEast;(7, 5);;(4, 20);1;2455
15;0.375;MoveEast;(7, 5);;(4, 20);1;2456
15;0.375;MoveEast;(7, 5);MoveWest;(3, 20);1;2457
15;0.375;MoveEast;(7, 5);;(3, 20);1;2458
15;0.375;MoveEast;(7, 5);;(3, 20);1;2459
15;0.375;MoveEast;(7, 5);;(3, 20);1;2460
15;0.375;MoveEast;(7, 5);;(3, 20);1;2461
15;0.375;MoveEast;(7, 5);MoveNorth;(3, 19);1;2462
15;0.375;MoveEast;(7, 5);MoveNorth;(3, 18);1;2463
15;0.375;MoveEast;(7, 5);;(3, 18);1;2464
15;0.375;MoveEast;(7, 5);;(3, 18);1;2465
15;0.375;MoveEast;(7, 5);;(3, 18);1;2466
15;0.375;MoveEast;(7, 5);;(3, 18);1;2467
15;0.375;MoveEast;(8, 5);;(3, 18);1;2468
15;0.375;MoveSouthEast;(8, 5);;(3, 18);1;2469
15;0.375;MoveSouthEast;(8, 5);;(3, 18);1;2470
15;0.375;MoveSouthEast;(8, 5);;(3, 18);1;2471
15;0.375;MoveSouthEast;(8, 5);;(3, 18);1;2472
15;0.375;MoveSouthEast;(8, 5);;(3, 18);1;2473
15;0.375;MoveSouthEast;(8, 5);MoveEast;(4, 18);1;2474
15;0.375;MoveSouthEast;(8, 5);MoveEast;(5, 18);1;2475
15;0.375;MoveSouthEast;(8, 5);MoveEast;(6, 18);1;2476
15;0.375;MoveSouthEast;(8, 5);MoveEast;(7, 18);1;2477
15;0.375;MoveSouthEast;(8, 5);MoveEast;(8, 18);1;2478
15;0.375;MoveSouthEast;(8, 5);MoveEast;(9, 18);1;2479
15;0.375;MoveSouthEast;(8, 5);;(9, 18);1;2480
15;0.375;MoveSouthEast;(8, 5);;(9, 18);1;2481
15;0.375;MoveSouthEast;(9, 6);MoveEast;(10, 18);1;2482
15;0.375;MoveEast;(9, 6);;(10, 18);1;2483
15;0.375;MoveEast;(9, 6);MoveEast;(10, 18);1;2484
15;0.375;MoveEast;(9, 6);MoveEast;(10, 18);1;2485
15;0.375;MoveEast;(9, 6);MoveEast;(10, 18);1;2486
15;0.375;MoveEast;(9, 6);MoveEast;(10, 18);1;2487
15;0.375;MoveEast;(9, 6);MoveEast;(10, 18);1;2488
15;0.375;MoveEast;(9, 6);MoveEast;(11, 18);1;2489
15;0.375;MoveEast;(9, 6);MoveEast;(11, 18);1;2490
15;0.375;MoveEast;(10, 6);MoveEast;(11, 18);1;2491
15;0.375;MoveEast;(10, 6);MoveEast;(11, 18);1;2492
15;0.375;MoveEast;(10, 6);MoveEast;(11, 18);1;2493
15;0.375;MoveEast;(10, 6);MoveEast;(11, 18);1;2494
15;0.375;MoveEast;(10, 6);MoveEast;(12, 18);1;2495
15;0.375;MoveEast;(10, 6);MoveEast;(12, 18);1;2496
15;0.375;MoveEast;(10, 6);MoveEast;(12, 18);1;2497
15;0.375;MoveEast;(10, 6);MoveEast;(12, 18);1;2498
15;0.375;MoveEast;(10, 6);MoveEast;(12, 18);1;2499
15;0.375;MoveEast;(10, 6);MoveEast;(12, 18);1;2500
15;0.375;MoveEast;(10, 6);MoveEast;(13, 18);1;2501
15;0.375;MoveEast;(10, 6);MoveEast;(13, 18);1;2502
15;0.375;MoveEast;(10, 6);MoveEast;(13, 18);1;2503
15;0.375;MoveEast;(10, 6);MoveEast;(13, 18);1;2504
15;0.375;MoveEast;(11, 6);MoveEast;(13, 18);1;2505
15;0.375;MoveEast;(11, 6);MoveEast;(13, 18);1;2506
15;0.375;MoveEast;(11, 6);MoveEast;(14, 18);1;2507
15;0.375;MoveEast;(11, 6);MoveEast;(14, 18);1;2508
15;0.375;MoveEast;(11, 6);MoveEast;(14, 18);1;2509
15;0.375;MoveEast;(11, 6);MoveEast;(14, 18);1;2510
15;0.375;MoveEast;(11, 6);MoveEast;(14, 18);1;2511
15;0.375;MoveEast;(11, 6);MoveEast;(14, 18);1;2512
15;0.375;MoveEast;(11, 6);MoveEast;(15, 18);1;2513
15;0.375;MoveEast;(11, 6);MoveEast;(16, 18);1;2514
15;0.375;MoveEast;(11, 6);MoveEast;(17, 18);1;2515
15;0.375;MoveEast;(11, 6);;(17, 18);1;2516
15;0.375;MoveEast;(11, 6);MoveEast;(18, 18);1;2517
15;0.375;MoveEast;(11, 6);;(18, 18);1;2518
15;0.375;MoveEast;(12, 6);MoveEast;(19, 18);1;2519
15;0.375;MoveEast;(12, 6);;(19, 18);1;2520
15;0.375;MoveEast;(12, 6);;(19, 18);1;2521
15;0.375;MoveEast;(12, 6);;(19, 18);1;2522
15;0.375;MoveEast;(12, 6);MoveEast;(20, 18);1;2523
15;0.375;MoveEast;(12, 6);MoveEast;(20, 18);1;2524
15;0.375;MoveEast;(12, 6);MoveEast;(20, 18);1;2525
15;0.375;MoveEast;(12, 6);MoveEast;(20, 18);1;2526
15;0.375;MoveEast;(12, 6);MoveEast;(20, 18);1;2527
15;0.375;MoveEast;(12, 6);MoveEast;(20, 18);1;2528
15;0.375;MoveEast;(12, 6);MoveEast;(21, 18);1;2529
15;0.375;MoveEast;(12, 6);MoveEast;(22, 18);1;2530
15;0.375;MoveEast;(12, 6);MoveEast;(23, 18);1;2531
15;0.375;MoveEast;(12, 6);;(23, 18);1;2532
15;0.375;MoveEast;(13, 6);MoveEast;(23, 18);1;2533
15;0.375;MoveEast;(13, 6);;(23, 18);1;2534
15;0.375;MoveEast;(13, 6);MoveEast;(23, 18);1;2535
15;0.375;MoveEast;(13, 6);;(23, 18);1;2536
15;0.375;MoveEast;(13, 6);;(23, 18);1;2537
15;0.375;MoveEast;(13, 6);;(23, 18);1;2538
15;0.375;MoveEast;(13, 6);;(23, 18);1;2539
15;0.375;MoveEast;(13, 6);MoveNorth;(23, 17);1;2540
15;0.375;MoveEast;(13, 6);;(23, 17);1;2541
15;0.375;MoveEast;(14, 6);MoveNorth;(23, 16);1;2542
15;0.375;MoveEast;(14, 6);;(23, 16);1;2543
15;0.375;MoveEast;(14, 6);;(23, 16);1;2544
15;0.375;MoveEast;(14, 6);;(23, 16);1;2545
15;0.375;MoveEast;(14, 6);;(23, 16);1;2546
15;0.375;MoveEast;(14, 6);;(23, 16);1;2547
15;0.375;MoveEast;(14, 6);;(23, 16);1;2548
15;0.375;MoveEast;(14, 6);;(23, 16);1;2549
15;0.375;MoveEast;(14, 6);;(23, 16);1;2550
15;0.375;MoveEast;(15, 6);;(23, 16);1;2551
15;0.375;MoveEast;(15, 6);MoveNorth;(23, 15);1;2552
15;0.375;MoveEast;(15, 6);;(23, 15);1;2553
15;0.375;MoveEast;(15, 6);;(23, 15);1;2554
15;0.375;MoveEast;(15, 6);;(23, 15);1;2555
15;0.375;MoveEast;(15, 6);;(23, 15);1;2556
15;0.375;MoveEast;(15, 6);;(23, 15);1;2557
15;0.375;MoveEast;(15, 6);;(23, 15);1;2558
15;0.375;MoveEast;(15, 6);;(23, 15);1;2559
15;0.375;MoveEast;(16, 6);;(23, 15);1;2560
15;0.375;MoveEast;(16, 6);;(23, 15);1;2561
15;0.375;MoveEast;(16, 6);;(23, 15);1;2562
15;0.375;MoveEast;(16, 6);;(23, 15);1;2563
15;0.375;MoveEast;(16, 6);;(23, 15);1;2564
15;0.375;MoveEast;(16, 6);;(23, 15);1;2565
18;0.5;MoveEast;(16, 6);Drop;(23, 15);1;2566
18;0.5;MoveEast;(16, 6);;(23, 15);1;2567
18;0.5;MoveEast;(16, 6);;(23, 15);1;2568
18;0.5;MoveEast;(17, 6);;(23, 15);1;2569
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2570
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2571
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2572
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2573
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2574
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2575
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2576
18;0.5;MoveSouthEast;(17, 6);;(23, 15);1;2577
18;0.5;MoveSouthEast;(18, 7);;(23, 15);1;2578
18;0.5;MoveSouthEast;(18, 7);;(23, 15);1;2579
18;0.5;MoveSouthEast;(18, 7);MoveSouth;(23, 16);1;2580
18;0.5;MoveSouthEast;(18, 7);;(23, 16);1;2581
18;0.5;MoveSouthEast;(18, 7);;(23, 16);1;2582
18;0.5;MoveSouthEast;(18, 7);;(23, 16);1;2583
18;0.5;MoveSouthEast;(18, 7);;(23, 16);1;2584
18;0.5;MoveSouthEast;(18, 7);;(23, 16);1;2585
18;0.5;MoveSouthEast;(18, 7);;(23, 16);1;2586
18;0.5;MoveSouthEast;(19, 8);;(23, 16);1;2587
18;0.5;MoveSouthEast;(19, 8);MoveSouth;(23, 17);1;2588
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2589
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2590
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2591
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2592
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2593
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2594
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2595
18;0.5;MoveSouthEast;(19, 8);;(23, 17);1;2596
18;0.5;MoveSouthEast;(19, 8);MoveSouth;(23, 18);1;2597
18;0.5;MoveSouthEast;(19, 8);;(23, 18);1;2598
18;0.5;MoveSouthEast;(19, 8);;(23, 18);1;2599
18;0.5;MoveSouthEast;(19, 8);;(23, 18);1;2600
18;0.5;MoveSouthEast;(20, 9);;(23, 18);1;2601
18;0.5;MoveSouthEast;(20, 9);;(23, 18);1;2602
18;0.5;MoveSouthEast;(20, 9);;(23, 18);1;2603
18;0.5;MoveSouthEast;(20, 9);MoveWest;(22, 18);1;2604
18;0.5;MoveSouthEast;(20, 9);;(22, 18);1;2605
18;0.5;MoveSouthEast;(20, 9);;(22, 18);1;2606
18;0.5;MoveSouthEast;(20, 9);;(22, 18);1;2607
18;0.5;MoveSouthEast;(20, 9);MoveWest;(21, 18);1;2608
18;0.5;MoveSouthEast;(20, 9);;(21, 18);1;2609
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2610
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2611
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2612
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2613
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2614
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2615
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2616
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2617
18;0.5;MoveSouthEast;(21, 10);;(21, 18);1;2618
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2619
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2620
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2621
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2622
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2623
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2624
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2625
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2626
18;0.5;MoveSouthEast;(22, 11);;(21, 18);1;2627
18;0.5;MoveSouthEast;(23, 12);;(21, 18);1;2628
18;0.5;Drop;(23, 12);;(21, 18);1;2629
18;0.5;Drop;(23, 12);;(21, 18);1;2630
18;0.5;Drop;(23, 12);;(21, 18);1;2631
18;0.5;Drop;(23, 12);;(21, 18);1;2632
18;0.5;Drop;(23, 12);;(21, 18);1;2633
18;0.5;Drop;(23, 12);;(21, 18);1;2634
18;0.5;Drop;(23, 12);;(21, 18);1;2635
18;0.5;Drop;(23, 12);;(21, 18);1;2636
21;0.625;Drop;(23, 12);;(21, 18);1;2637
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2638
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2639
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2640
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2641
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2642
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2643
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2644
21;0.625;MoveNorth;(23, 12);;(21, 18);1;2645
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2646
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2647
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2648
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2649
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2650
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2651
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2652
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2653
21;0.625;MoveNorth;(23, 11);;(21, 18);1;2654
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2655
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2656
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2657
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2658
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2659
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2660
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2661
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2662
21;0.625;MoveNorth;(23, 10);;(21, 18);1;2663
21;0.625;MoveNorth;(23, 9);;(21, 18);1;2664
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2665
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2666
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2667
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2668
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2669
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2670
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2671
21;0.625;MoveNorthWest;(23, 9);;(21, 18);1;2672
21;0.625;MoveNorthWest;(22, 8);;(21, 18);1;2673
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2674
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2675
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2676
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2677
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2678
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2679
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2680
21;0.625;MoveNorth;(22, 8);;(21, 18);1;2681
21;0.625;MoveNorth;(22, 7);;(21, 18);1;2682
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2683
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2684
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2685
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2686
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2687
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2688
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2689
21;0.625;MoveNorthWest;(22, 7);;(21, 18);1;2690
21;0.625;MoveNorthWest;(21, 6);;(21, 18);1;2691
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2692
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2693
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2694
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2695
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2696
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2697
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2698
21;0.625;MoveNorth;(21, 6);;(21, 18);1;2699
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2700
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2701
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2702
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2703
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2704
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2705
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2706
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2707
21;0.625;MoveNorth;(21, 5);;(21, 18);1;2708
21;0.625;MoveNorth;(21, 4);;(21, 18);1;2709
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2710
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2711
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2712
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2713
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2714
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2715
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2716
21;0.625;MoveNorthWest;(21, 4);;(21, 18);1;2717
21;0.625;MoveNorthWest;(20, 3);;(21, 18);1;2718
21;0.625;MoveNorth;(20, 3);;(21, 18);1;2719
21;0.625;MoveNorth;(20, 3);;(21, 18);1;2720
