score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
12;0.375;;(4, 15);MoveNorth;(23, 14);1;2695
12;0.375;;(4, 15);MoveNorth;(23, 13);1;2696
12;0.375;;(4, 15);MoveNorth;(23, 12);1;2697
12;0.375;;(4, 15);MoveNorth;(23, 11);1;2698
12;0.375;;(4, 15);;(23, 11);1;2699
12;0.375;;(4, 15);MoveNorth;(23, 10);1;2700
12;0.375;;(4, 15);;(23, 10);1;2701
12;0.375;;(4, 15);;(23, 10);1;2702
12;0.375;;(4, 15);;(23, 10);1;2703
12;0.375;;(4, 15);;(23, 10);1;2704
12;0.375;;(4, 15);;(23, 10);1;2705
12;0.375;;(4, 15);;(23, 10);1;2706
12;0.375;;(4, 15);MoveSouth;(23, 11);1;2707
12;0.375;;(4, 15);;(23, 11);1;2708
12;0.375;;(4, 15);;(23, 11);1;2709
12;0.375;;(4, 15);;(23, 11);1;2710
12;0.375;;(4, 15);;(23, 11);1;2711
12;0.375;;(4, 15);MoveNorth;(23, 10);1;2712
12;0.375;;(4, 15);;(23, 10);1;2713
12;0.375;;(4, 15);;(23, 10);1;2714
12;0.375;;(4, 15);;(23, 10);1;2715
12;0.375;;(4, 15);;(23, 10);1;2716
12;0.375;;(4, 15);;(23, 10);1;2717
12;0.375;;(4, 15);;(23, 10);1;2718
18;0.5;;(23, 10);DropObjectTogether;(23, 10);1;2719
18;0.5;MoveSouthWest;(23, 10);;(23, 10);1;2720
18;0.5;MoveSouthWest;(23, 10);;(23, 10);1;2721
18;0.5;MoveSouthWest;(23, 10);MoveWest;(22, 10);1;2722
18;0.5;MoveSouthWest;(23, 10);;(22, 10);1;2723
18;0.5;MoveSouthWest;(23, 10);MoveWest;(21, 10);1;2724
18;0.5;MoveSouthWest;(23, 10);;(21, 10);1;2725
18;0.5;MoveSouthWest;(23, 10);;(21, 10);1;2726
18;0.5;MoveSouthWest;(23, 10);;(21, 10);1;2727
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2728
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2729
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2730
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2731
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2732
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2733
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2734
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2735
18;0.5;MoveSouthWest;(22, 11);;(21, 10);1;2736
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2737
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2738
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2739
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2740
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2741
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2742
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2743
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2744
18;0.5;MoveSouthWest;(21, 12);;(21, 10);1;2745
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2746
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2747
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2748
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2749
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2750
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2751
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2752
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2753
18;0.5;MoveSouthWest;(20, 13);;(21, 10);1;2754
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2755
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2756
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2757
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2758
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2759
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2760
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2761
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2762
18;0.5;MoveSouthWest;(19, 14);;(21, 10);1;2763
18;0.5;MoveSouthWest;(18, 15);;(21, 10);1;2764
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2765
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2766
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2767
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2768
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2769
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2770
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2771
18;0.5;MoveSouth;(18, 15);;(21, 10);1;2772
18;0.5;MoveSouth;(18, 15);MoveWest;(20, 10);1;2773
18;0.5;MoveSouth;(18, 15);;(20, 10);1;2774
18;0.5;MoveSouth;(18, 15);;(20, 10);1;2775
18;0.5;MoveSouth;(18, 15);MoveWest;(19, 10);1;2776
18;0.5;MoveSouth;(18, 15);;(19, 10);1;2777
18;0.5;MoveSouth;(18, 16);;(19, 10);1;2778
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 9);1;2779
18;0.5;MoveSouthWest;(18, 16);;(19, 9);1;2780
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 9);1;2781
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 9);1;2782
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 9);1;2783
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 9);1;2784
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 9);1;2785
18;0.5;MoveSouthWest;(18, 16);MoveNorth;(19, 8);1;2786
18;0.5;MoveSouthWest;(18, 16);MoveWest;(19, 8);1;2787
18;0.5;MoveSouthWest;(18, 16);MoveWest;(19, 8);1;2788
18;0.5;MoveSouthWest;(18, 16);MoveWest;(19, 8);1;2789
18;0.5;MoveSouthWest;(18, 16);MoveWest;(19, 8);1;2790
18;0.5;MoveSouthWest;(18, 16);MoveWest;(19, 8);1;2791
18;0.5;MoveSouthWest;(17, 17);MoveWest;(18, 8);1;2792
18;0.5;MoveWest;(17, 17);MoveWest;(18, 8);1;2793
18;0.5;MoveWest;(17, 17);;(18, 8);1;2794
18;0.5;MoveWest;(17, 17);MoveNorth;(18, 7);1;2795
18;0.5;MoveWest;(17, 17);;(18, 7);1;2796
18;0.5;MoveWest;(17, 17);;(18, 7);1;2797
18;0.5;MoveWest;(17, 17);MoveNorth;(18, 6);1;2798
18;0.5;MoveWest;(17, 17);;(18, 6);1;2799
18;0.5;MoveWest;(17, 17);MoveWest;(17, 6);1;2800
18;0.5;MoveWest;(17, 17);;(17, 6);1;2801
18;0.5;MoveWest;(17, 17);MoveWest;(16, 6);1;2802
18;0.5;MoveWest;(17, 17);;(16, 6);1;2803
18;0.5;MoveWest;(17, 17);MoveWest;(15, 6);1;2804
18;0.5;MoveWest;(17, 17);;(15, 6);1;2805
18;0.5;MoveWest;(16, 17);;(15, 6);1;2806
18;0.5;MoveWest;(16, 17);;(15, 6);1;2807
18;0.5;MoveWest;(16, 17);MoveSouth;(15, 7);1;2808
18;0.5;MoveWest;(16, 17);;(15, 7);1;2809
18;0.5;MoveWest;(16, 17);MoveSouth;(15, 8);1;2810
18;0.5;MoveWest;(16, 17);;(15, 8);1;2811
18;0.5;MoveWest;(16, 17);;(15, 8);1;2812
18;0.5;MoveWest;(16, 17);;(15, 8);1;2813
18;0.5;MoveWest;(16, 17);;(15, 8);1;2814
18;0.5;MoveWest;(16, 17);;(15, 8);1;2815
18;0.5;MoveWest;(16, 17);;(15, 8);1;2816
18;0.5;MoveWest;(16, 17);;(15, 8);1;2817
18;0.5;MoveWest;(16, 17);;(15, 8);1;2818
18;0.5;MoveWest;(16, 17);;(15, 8);1;2819
18;0.5;MoveWest;(15, 17);;(15, 8);1;2820
18;0.5;MoveWest;(15, 17);;(15, 8);1;2821
18;0.5;MoveWest;(15, 17);;(15, 8);1;2822
18;0.5;MoveWest;(15, 17);;(15, 8);1;2823
18;0.5;MoveWest;(15, 17);;(15, 8);1;2824
18;0.5;MoveWest;(15, 17);;(15, 8);1;2825
18;0.5;MoveWest;(15, 17);;(15, 8);1;2826
18;0.5;MoveWest;(15, 17);;(15, 8);1;2827
18;0.5;MoveWest;(15, 17);;(15, 8);1;2828
18;0.5;MoveWest;(14, 17);;(15, 8);1;2829
18;0.5;MoveWest;(14, 17);;(15, 8);1;2830
18;0.5;MoveWest;(14, 17);;(15, 8);1;2831
18;0.5;MoveWest;(14, 17);;(15, 8);1;2832
18;0.5;MoveWest;(14, 17);;(15, 8);1;2833
18;0.5;MoveWest;(14, 17);;(15, 8);1;2834
18;0.5;MoveWest;(14, 17);;(15, 8);1;2835
18;0.5;MoveWest;(14, 17);;(15, 8);1;2836
18;0.5;MoveWest;(14, 17);;(15, 8);1;2837
18;0.5;MoveWest;(14, 17);;(15, 8);1;2838
18;0.5;MoveWest;(14, 17);;(15, 8);1;2839
18;0.5;MoveWest;(14, 17);;(15, 8);1;2840
18;0.5;MoveWest;(14, 17);;(15, 8);1;2841
18;0.5;MoveWest;(14, 17);;(15, 8);1;2842
18;0.5;MoveWest;(13, 17);;(15, 8);1;2843
18;0.5;MoveWest;(13, 17);;(15, 8);1;2844
18;0.5;MoveWest;(13, 17);;(15, 8);1;2845
18;0.5;MoveWest;(13, 17);;(15, 8);1;2846
18;0.5;MoveWest;(13, 17);;(15, 8);1;2847
18;0.5;MoveWest;(13, 17);;(15, 8);1;2848
18;0.5;MoveWest;(13, 17);;(15, 8);1;2849
18;0.5;MoveWest;(13, 17);;(15, 8);1;2850
18;0.5;MoveWest;(13, 17);;(15, 8);1;2851
18;0.5;MoveWest;(12, 17);;(15, 8);1;2852
18;0.5;MoveWest;(12, 17);;(15, 8);1;2853
18;0.5;MoveWest;(12, 17);;(15, 8);1;2854
18;0.5;MoveWest;(12, 17);;(15, 8);1;2855
18;0.5;MoveWest;(12, 17);;(15, 8);1;2856
18;0.5;MoveWest;(12, 17);;(15, 8);1;2857
18;0.5;MoveWest;(12, 17);;(15, 8);1;2858
18;0.5;MoveWest;(12, 17);;(15, 8);1;2859
18;0.5;MoveWest;(12, 17);;(15, 8);1;2860
18;0.5;MoveWest;(11, 17);;(15, 8);1;2861
18;0.5;MoveWest;(11, 17);;(15, 8);1;2862
18;0.5;MoveWest;(11, 17);;(15, 8);1;2863
18;0.5;MoveWest;(11, 17);;(15, 8);1;2864
18;0.5;MoveWest;(11, 17);;(15, 8);1;2865
18;0.5;MoveWest;(11, 17);;(15, 8);1;2866
18;0.5;MoveWest;(11, 17);;(15, 8);1;2867
18;0.5;MoveWest;(11, 17);;(15, 8);1;2868
18;0.5;MoveWest;(11, 17);;(15, 8);1;2869
18;0.5;MoveWest;(10, 17);;(15, 8);1;2870
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2871
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2872
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2873
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2874
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2875
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2876
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2877
18;0.5;MoveSouthWest;(10, 17);;(15, 8);1;2878
18;0.5;MoveSouthWest;(9, 18);;(15, 8);1;2879
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2880
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2881
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2882
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2883
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2884
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2885
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2886
18;0.5;MoveSouth;(9, 18);;(15, 8);1;2887
18;0.5;MoveSouth;(9, 19);;(15, 8);1;2888
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2889
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2890
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2891
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2892
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2893
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2894
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2895
18;0.5;MoveSouthWest;(9, 19);;(15, 8);1;2896
18;0.5;MoveSouthWest;(8, 20);;(15, 8);1;2897
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2898
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2899
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2900
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2901
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2902
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2903
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2904
18;0.5;MoveSouthEast;(8, 20);;(15, 8);1;2905
18;0.5;MoveSouthEast;(9, 21);;(15, 8);1;2906
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2907
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2908
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2909
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2910
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2911
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2912
18;0.5;MoveNorthEast;(9, 21);;(15, 8);1;2913
18;0.5;MoveNorthEast;(9, 21);MoveWest;(14, 8);1;2914
18;0.5;MoveNorthEast;(10, 20);;(14, 8);1;2915
18;0.5;Idle;(10, 20);;(14, 8);1;2916
18;0.5;Idle;(10, 20);;(14, 8);1;2917
18;0.5;Idle;(10, 20);;(14, 8);1;2918
18;0.5;Idle;(10, 20);;(14, 8);1;2919
18;0.5;Idle;(10, 20);;(14, 8);1;2920
18;0.5;Idle;(10, 20);;(14, 8);1;2921
18;0.5;Idle;(10, 20);;(14, 8);1;2922
18;0.5;Idle;(10, 20);;(14, 8);1;2923
18;0.5;Idle;(10, 20);;(14, 8);1;2924
18;0.5;Idle;(10, 20);;(14, 8);1;2925
18;0.5;Idle;(10, 20);;(14, 8);1;2926
18;0.5;Idle;(10, 20);;(14, 8);1;2927
18;0.5;Idle;(10, 20);;(14, 8);1;2928
18;0.5;Idle;(10, 20);;(14, 8);1;2929
18;0.5;Idle;(10, 20);;(14, 8);1;2930
18;0.5;Idle;(10, 20);;(14, 8);1;2931
18;0.5;Idle;(10, 20);;(14, 8);1;2932
18;0.5;Idle;(10, 20);;(14, 8);1;2933
18;0.5;Idle;(10, 20);;(14, 8);1;2934
18;0.5;Idle;(10, 20);;(14, 8);1;2935
18;0.5;Idle;(10, 20);;(14, 8);1;2936
18;0.5;Idle;(10, 20);;(14, 8);1;2937
18;0.5;Idle;(10, 20);;(14, 8);1;2938
18;0.5;Idle;(10, 20);;(14, 8);1;2939
18;0.5;Idle;(10, 20);;(14, 8);1;2940
18;0.5;Idle;(10, 20);;(14, 8);1;2941
18;0.5;Idle;(10, 20);;(14, 8);1;2942
18;0.5;Idle;(10, 20);;(14, 8);1;2943
18;0.5;Idle;(10, 20);;(14, 8);1;2944
18;0.5;Idle;(10, 20);;(14, 8);1;2945
18;0.5;Idle;(10, 20);;(14, 8);1;2946
18;0.5;Idle;(10, 20);;(14, 8);1;2947
18;0.5;Idle;(10, 20);;(14, 8);1;2948
18;0.5;Idle;(10, 20);;(14, 8);1;2949
18;0.5;Idle;(10, 20);;(14, 8);1;2950
18;0.5;Idle;(10, 20);;(14, 8);1;2951
18;0.5;Idle;(10, 20);;(14, 8);1;2952
18;0.5;Idle;(10, 20);;(14, 8);1;2953
18;0.5;Idle;(10, 20);;(14, 8);1;2954
18;0.5;Idle;(10, 20);;(14, 8);1;2955
18;0.5;Idle;(10, 20);;(14, 8);1;2956
18;0.5;Idle;(10, 20);;(14, 8);1;2957
18;0.5;Idle;(10, 20);;(14, 8);1;2958
18;0.5;Idle;(10, 20);CarryObject;(14, 8);1;2959
18;0.5;Idle;(10, 20);;(14, 8);1;2960
18;0.5;Idle;(10, 20);;(14, 8);1;2961
18;0.5;Idle;(10, 20);MoveEast;(15, 8);1;2962
18;0.5;Idle;(10, 20);;(15, 8);1;2963
18;0.5;Idle;(10, 20);;(15, 8);1;2964
18;0.5;Idle;(10, 20);;(15, 8);1;2965
18;0.5;Idle;(10, 20);MoveNorth;(15, 7);1;2966
18;0.5;Idle;(10, 20);;(15, 7);1;2967
18;0.5;Idle;(10, 20);MoveNorth;(15, 6);1;2968
18;0.5;Idle;(10, 20);;(15, 6);1;2969
18;0.5;Idle;(10, 20);;(15, 6);1;2970
18;0.5;Idle;(10, 20);MoveEast;(16, 6);1;2971
18;0.5;Idle;(10, 20);;(16, 6);1;2972
18;0.5;Idle;(10, 20);;(16, 6);1;2973
18;0.5;Idle;(10, 20);;(16, 6);1;2974
18;0.5;Idle;(10, 20);;(16, 6);1;2975
18;0.5;Idle;(10, 20);MoveEast;(17, 6);1;2976
18;0.5;Idle;(10, 20);MoveEast;(18, 6);1;2977
18;0.5;Idle;(10, 20);MoveEast;(19, 6);1;2978
18;0.5;Idle;(10, 20);;(19, 6);1;2979
18;0.5;Idle;(10, 20);;(19, 6);1;2980
18;0.5;Idle;(10, 20);MoveSouth;(19, 6);1;2981
18;0.5;Idle;(10, 20);MoveSouth;(19, 6);1;2982
18;0.5;Idle;(10, 20);MoveSouth;(19, 6);1;2983
18;0.5;Idle;(10, 20);MoveSouth;(19, 6);1;2984
18;0.5;Idle;(10, 20);MoveSouth;(19, 6);1;2985
18;0.5;Idle;(10, 20);MoveSouth;(19, 7);1;2986
18;0.5;Idle;(10, 20);MoveSouth;(19, 7);1;2987
18;0.5;Idle;(10, 20);MoveSouth;(19, 7);1;2988
18;0.5;Idle;(10, 20);MoveSouth;(19, 7);1;2989
18;0.5;Idle;(10, 20);MoveSouth;(19, 7);1;2990
18;0.5;Idle;(10, 20);MoveSouth;(19, 7);1;2991
18;0.5;Idle;(10, 20);MoveSouth;(19, 8);1;2992
18;0.5;Idle;(10, 20);MoveSouth;(19, 8);1;2993
18;0.5;Idle;(10, 20);MoveSouth;(19, 8);1;2994
18;0.5;Idle;(10, 20);MoveSouth;(19, 8);1;2995
18;0.5;Idle;(10, 20);MoveSouth;(19, 8);1;2996
18;0.5;Idle;(10, 20);MoveSouth;(19, 8);1;2997
18;0.5;Idle;(10, 20);MoveSouth;(19, 9);1;2998
18;0.5;Idle;(10, 20);MoveSouth;(19, 9);1;2999
18;0.5;Idle;(10, 20);MoveSouth;(19, 9);1;3000
18;0.5;Idle;(10, 20);MoveSouth;(19, 9);1;3001
18;0.5;Idle;(10, 20);MoveSouth;(19, 9);1;3002
18;0.5;Idle;(10, 20);MoveSouth;(19, 9);1;3003
18;0.5;Idle;(10, 20);MoveSouth;(19, 10);1;3004
18;0.5;Idle;(10, 20);MoveEast;(20, 10);1;3005
18;0.5;Idle;(10, 20);MoveEast;(21, 10);1;3006
18;0.5;Idle;(10, 20);;(21, 10);1;3007
18;0.5;Idle;(10, 20);MoveEast;(22, 10);1;3008
18;0.5;Idle;(10, 20);;(22, 10);1;3009
18;0.5;Idle;(10, 20);;(22, 10);1;3010
18;0.5;Idle;(10, 20);MoveEast;(23, 10);1;3011
18;0.5;Idle;(10, 20);;(23, 10);1;3012
18;0.5;Idle;(10, 20);MoveSouth;(23, 11);1;3013
18;0.5;Idle;(10, 20);MoveSouth;(23, 12);1;3014
18;0.5;Idle;(10, 20);;(23, 12);1;3015
18;0.5;Idle;(10, 20);MoveSouth;(23, 13);1;3016
18;0.5;Idle;(10, 20);MoveSouth;(23, 14);1;3017
18;0.5;Idle;(10, 20);MoveSouth;(23, 15);1;3018
18;0.5;Idle;(10, 20);;(23, 15);1;3019
18;0.5;Idle;(10, 20);;(23, 15);1;3020
18;0.5;Idle;(10, 20);;(23, 15);1;3021
18;0.5;Idle;(10, 20);;(23, 15);1;3022
18;0.5;Idle;(10, 20);MoveNorth;(23, 14);1;3023
18;0.5;Idle;(10, 20);;(23, 14);1;3024
18;0.5;Idle;(10, 20);;(23, 14);1;3025
18;0.5;Idle;(10, 20);;(23, 14);1;3026
18;0.5;Idle;(10, 20);;(23, 14);1;3027
18;0.5;Idle;(10, 20);;(23, 14);1;3028
18;0.5;Idle;(10, 20);;(23, 14);1;3029
18;0.5;Idle;(10, 20);;(23, 14);1;3030
18;0.5;Idle;(10, 20);;(23, 14);1;3031
18;0.5;Idle;(10, 20);;(23, 14);1;3032
18;0.5;Idle;(10, 20);;(23, 14);1;3033
18;0.5;Idle;(10, 20);;(23, 14);1;3034
18;0.5;Idle;(10, 20);;(23, 14);1;3035
18;0.5;Idle;(10, 20);;(23, 14);1;3036
18;0.5;Idle;(10, 20);;(23, 14);1;3037
18;0.5;Idle;(10, 20);;(23, 14);1;3038
18;0.5;Idle;(10, 20);;(23, 14);1;3039
21;0.625;Idle;(10, 20);Drop;(23, 14);1;3040
21;0.625;Idle;(10, 20);;(23, 14);1;3041
21;0.625;Idle;(10, 20);;(23, 14);1;3042
21;0.625;Idle;(10, 20);;(23, 14);1;3043
21;0.625;Idle;(10, 20);;(23, 14);1;3044
21;0.625;Idle;(10, 20);;(23, 14);1;3045
21;0.625;Idle;(10, 20);;(23, 14);1;3046
21;0.625;Idle;(10, 20);;(23, 14);1;3047
21;0.625;Idle;(10, 20);;(23, 14);1;3048
21;0.625;Idle;(10, 20);;(23, 14);1;3049
21;0.625;Idle;(10, 20);;(23, 14);1;3050
21;0.625;Idle;(10, 20);;(23, 14);1;3051
21;0.625;Idle;(10, 20);;(23, 14);1;3052
21;0.625;Idle;(10, 20);;(23, 14);1;3053
21;0.625;Idle;(10, 20);;(23, 14);1;3054
21;0.625;Idle;(10, 20);;(23, 14);1;3055
21;0.625;Idle;(10, 20);;(23, 14);1;3056
21;0.625;Idle;(10, 20);;(23, 14);1;3057
21;0.625;Idle;(10, 20);;(23, 14);1;3058
21;0.625;Idle;(10, 20);;(23, 14);1;3059
21;0.625;Idle;(10, 20);;(23, 14);1;3060
21;0.625;Idle;(10, 20);;(23, 14);1;3061
21;0.625;Idle;(10, 20);;(23, 14);1;3062
21;0.625;Idle;(10, 20);;(23, 14);1;3063
21;0.625;Idle;(10, 20);;(23, 14);1;3064
21;0.625;Idle;(10, 20);;(23, 14);1;3065
21;0.625;Idle;(10, 20);;(23, 14);1;3066
21;0.625;Idle;(10, 20);;(23, 14);1;3067
21;0.625;Idle;(10, 20);;(23, 14);1;3068
21;0.625;Idle;(10, 20);;(23, 14);1;3069
21;0.625;Idle;(10, 20);;(23, 14);1;3070
21;0.625;Idle;(10, 20);;(23, 14);1;3071
21;0.625;Idle;(10, 20);;(23, 14);1;3072
21;0.625;Idle;(10, 20);;(23, 14);1;3073
21;0.625;Idle;(10, 20);;(23, 14);1;3074
21;0.625;Idle;(10, 20);;(23, 14);1;3075
21;0.625;Idle;(10, 20);;(23, 14);1;3076
21;0.625;Idle;(10, 20);;(23, 14);1;3077
21;0.625;Idle;(10, 20);;(23, 14);1;3078
21;0.625;Idle;(10, 20);;(23, 14);1;3079
21;0.625;Idle;(10, 20);;(23, 14);1;3080
21;0.625;Idle;(10, 20);;(23, 14);1;3081
21;0.625;Idle;(10, 20);;(23, 14);1;3082
21;0.625;Idle;(10, 20);;(23, 14);1;3083
21;0.625;Idle;(10, 20);;(23, 14);1;3084
21;0.625;Idle;(10, 20);;(23, 14);1;3085
21;0.625;Idle;(10, 20);;(23, 14);1;3086
21;0.625;Idle;(10, 20);;(23, 14);1;3087
21;0.625;Idle;(10, 20);;(23, 14);1;3088
21;0.625;Idle;(10, 20);;(23, 14);1;3089
21;0.625;Idle;(10, 20);;(23, 14);1;3090
21;0.625;Idle;(10, 20);;(23, 14);1;3091
21;0.625;Idle;(10, 20);;(23, 14);1;3092
21;0.625;Idle;(10, 20);;(23, 14);1;3093
21;0.625;Idle;(10, 20);;(23, 14);1;3094
21;0.625;Idle;(10, 20);;(23, 14);1;3095
21;0.625;Idle;(10, 20);;(23, 14);1;3096
21;0.625;Idle;(10, 20);;(23, 14);1;3097
21;0.625;Idle;(10, 20);;(23, 14);1;3098
21;0.625;Idle;(10, 20);;(23, 14);1;3099
21;0.625;Idle;(10, 20);;(23, 14);1;3100
21;0.625;Idle;(10, 20);;(23, 14);1;3101
21;0.625;Idle;(10, 20);;(23, 14);1;3102
21;0.625;Idle;(10, 20);;(23, 14);1;3103
21;0.625;Idle;(10, 20);;(23, 14);1;3104
21;0.625;Idle;(10, 20);;(23, 14);1;3105
21;0.625;Idle;(10, 20);;(23, 14);1;3106
21;0.625;Idle;(10, 20);;(23, 14);1;3107
21;0.625;Idle;(10, 20);;(23, 14);1;3108
21;0.625;Idle;(10, 20);;(23, 14);1;3109
21;0.625;Idle;(10, 20);;(23, 14);1;3110
21;0.625;Idle;(10, 20);;(23, 14);1;3111
21;0.625;Idle;(10, 20);;(23, 14);1;3112
21;0.625;Idle;(10, 20);;(23, 14);1;3113
21;0.625;Idle;(10, 20);;(23, 14);1;3114
21;0.625;Idle;(10, 20);;(23, 14);1;3115
21;0.625;Idle;(10, 20);;(23, 14);1;3116
21;0.625;Idle;(10, 20);;(23, 14);1;3117
21;0.625;Idle;(10, 20);;(23, 14);1;3118
21;0.625;Idle;(10, 20);;(23, 14);1;3119
21;0.625;Idle;(10, 20);;(23, 14);1;3120
21;0.625;Idle;(10, 20);;(23, 14);1;3121
21;0.625;Idle;(10, 20);MoveWest;(22, 14);1;3122
21;0.625;Idle;(10, 20);;(22, 14);1;3123
21;0.625;Idle;(10, 20);;(22, 14);1;3124
21;0.625;Idle;(10, 20);;(22, 14);1;3125
21;0.625;Idle;(10, 20);MoveWest;(21, 14);1;3126
21;0.625;Idle;(10, 20);;(21, 14);1;3127
21;0.625;Idle;(10, 20);MoveNorth;(21, 13);1;3128
21;0.625;Idle;(10, 20);;(21, 13);1;3129
21;0.625;Idle;(10, 20);;(21, 13);1;3130
21;0.625;Idle;(10, 20);;(21, 13);1;3131
21;0.625;Idle;(10, 20);;(21, 13);1;3132
21;0.625;Idle;(10, 20);MoveWest;(20, 13);1;3133
21;0.625;Idle;(10, 20);;(20, 13);1;3134
21;0.625;Idle;(10, 20);;(20, 13);1;3135
21;0.625;Idle;(10, 20);;(20, 13);1;3136
21;0.625;Idle;(10, 20);;(20, 13);1;3137
21;0.625;Idle;(10, 20);;(20, 13);1;3138
21;0.625;Idle;(10, 20);;(20, 13);1;3139
21;0.625;Idle;(10, 20);;(20, 13);1;3140
21;0.625;Idle;(10, 20);MoveNorth;(20, 12);1;3141
21;0.625;Idle;(10, 20);;(20, 12);1;3142
21;0.625;Idle;(10, 20);MoveNorth;(20, 11);1;3143
21;0.625;Idle;(10, 20);;(20, 11);1;3144
21;0.625;Idle;(10, 20);MoveNorth;(20, 10);1;3145
21;0.625;Idle;(10, 20);;(20, 10);1;3146
21;0.625;Idle;(10, 20);MoveWest;(19, 10);1;3147
21;0.625;Idle;(10, 20);;(19, 10);1;3148
21;0.625;Idle;(10, 20);;(19, 10);1;3149
21;0.625;Idle;(10, 20);;(19, 10);1;3150
21;0.625;Idle;(10, 20);MoveNorth;(19, 9);1;3151
21;0.625;Idle;(10, 20);;(19, 9);1;3152
